timestamp,user,action,allowed,flagged
2026-06-18 08:44:18.432648,@miachang0316,run_payroll,False,False
2026-06-18 08:47:21.392770,@miachang0316,run_payroll,False,False
2026-06-18 08:49:34.850766,@miachang0316,run_payroll,False,False
2026-06-18 08:56:28.851926,miachang0316,run_payroll,False,False
2026-06-18 08:57:52.300785,@miachang0316,run_payroll,True,False
2026-06-18 09:03:40.338718,anna.smith,run_payroll,False,False
2026-06-18 09:06:15.612124,anna.smith,run_payroll,False,False
2026-06-18 09:07:07.619551,anna.smith,run_payroll,False,False
2026-06-18 09:09:59.081387,anna.smith,run_payroll,True,False
2026-06-18 09:09:59.096234,anna.smith,run_payroll,True,False
2026-06-18 09:09:59.105678,anna.smith,view_employee,True,False
2026-06-18 09:09:59.120936,anna.smith,view_employee,True,False
2026-06-18 09:09:59.132188,anna.smith,view_employee,True,False
2026-06-18 09:09:59.141741,anna.smith,run_payroll,True,False
2026-06-18 09:09:59.150656,anna.smith,view_employee,True,False
2026-06-18 09:09:59.160176,anna.smith,view_employee,True,False
2026-06-18 09:09:59.168674,anna.smith,view_employee,True,False
2026-06-18 09:09:59.178790,anna.smith,view_employee,True,False
2026-06-18 09:09:59.188310,anna.smith,view_employee,True,False
2026-06-18 09:09:59.197955,anna.smith,view_employee,True,False
2026-06-18 09:09:59.206349,anna.smith,calc_deduction,True,False
2026-06-18 09:09:59.216481,anna.smith,view_employee,True,False
2026-06-18 09:09:59.224862,anna.smith,view_employee,True,False
2026-06-18 09:09:59.233258,anna.smith,view_employee,True,False
2026-06-18 09:09:59.243646,anna.smith,view_employee,True,False
2026-06-18 09:09:59.252506,anna.smith,view_employee,True,False
2026-06-18 09:09:59.260094,anna.smith,view_employee,True,False
2026-06-18 09:09:59.270140,anna.smith,view_employee,True,False
2026-06-18 09:09:59.275956,anna.smith,view_employee,True,False
2026-06-18 09:09:59.284956,anna.smith,view_employee,True,False
2026-06-18 09:09:59.299648,anna.smith,view_absence,True,False
2026-06-18 09:09:59.309304,anna.smith,view_absence,True,False
2026-06-18 09:09:59.318100,anna.smith,calc_benefits,True,False
2026-06-18 09:09:59.325103,anna.smith,view_benefits,True,False
2026-06-18 09:09:59.333701,anna.smith,view_employee,True,False
2026-06-18 09:09:59.342120,anna.smith,view_employee,True,False
2026-06-18 09:09:59.351632,anna.smith,view_employee,True,False
2026-06-18 09:09:59.359673,anna.smith,view_employee,True,False
2026-06-18 09:09:59.369299,anna.smith,view_employee,True,False
2026-06-18 09:09:59.380285,anna.smith,view_employee,True,False
2026-06-18 09:09:59.388247,anna.smith,view_employee,True,False
2026-06-18 09:09:59.400692,anna.smith,view_employee,True,False
2026-06-18 09:09:59.408995,anna.smith,view_employee,True,False
2026-06-18 09:09:59.417679,anna.smith,view_employee,True,False
2026-06-18 09:09:59.425917,anna.smith,view_employee,True,False
2026-06-18 09:09:59.435581,anna.smith,view_employee,True,False
2026-06-18 09:09:59.443624,anna.smith,view_employee,True,False
2026-06-18 09:09:59.453369,anna.smith,view_employee,True,False
2026-06-18 09:09:59.463127,anna.smith,view_employee,True,False
2026-06-18 09:09:59.471994,anna.smith,view_employee,True,False
2026-06-18 09:09:59.481118,anna.smith,view_employee,True,False
2026-06-18 09:09:59.487962,anna.smith,view_employee,True,False
2026-06-18 09:09:59.497450,anna.smith,view_employee,True,False
2026-06-18 09:09:59.506250,anna.smith,view_employee,True,False
2026-06-18 09:09:59.515486,anna.smith,view_employee,True,False
2026-06-18 09:09:59.523846,anna.smith,view_employee,True,False
2026-06-18 09:09:59.533433,anna.smith,view_employee,True,False
2026-06-18 09:09:59.542175,anna.smith,view_employee,True,False
2026-06-18 09:09:59.550800,anna.smith,view_benefits,True,False
2026-06-18 09:09:59.558161,anna.smith,view_employee,True,False
2026-06-18 09:09:59.567489,anna.smith,view_employee,True,False
2026-06-18 09:09:59.577004,anna.smith,view_employee,True,False
2026-06-18 09:09:59.585777,anna.smith,view_employee,True,False
2026-06-18 09:09:59.596418,anna.smith,view_employee,True,False
2026-06-18 09:09:59.605882,anna.smith,view_employee,True,False
2026-06-18 09:09:59.614472,anna.smith,view_employee,True,False
2026-06-18 09:09:59.622635,anna.smith,view_employee,True,False
2026-06-18 09:09:59.633209,anna.smith,view_employee,True,False
2026-06-18 09:09:59.644024,anna.smith,view_employee,True,False
2026-06-18 09:09:59.654616,anna.smith,view_employee,True,False
2026-06-18 09:09:59.666622,anna.smith,view_employee,True,False
2026-06-18 09:09:59.674142,anna.smith,view_employee,True,False
2026-06-18 09:09:59.684707,anna.smith,view_employee,True,False
2026-06-18 09:09:59.694375,anna.smith,view_employee,True,False
2026-06-18 09:09:59.704438,anna.smith,view_employee,True,False
2026-06-18 09:09:59.714334,anna.smith,view_employee,True,False
2026-06-18 09:09:59.724685,anna.smith,view_employee,True,False
2026-06-18 09:09:59.736120,anna.smith,view_absence,True,False
